Country,ISO2,ISO3,Metric,Unit,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Marshall Islands,MH,MHL,Cement production,kt cement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.13190537282424,10.20808511246954,10.28426485211483,10.36044459176013,10.43662433140542,10.51280407105072,10.58898381069601,10.66516355034131,10.7413432899866,10.8175230296319,10.89370276927719,10.94956791168374,11.00543305409029,11.06129819649684,11.11716333890339,11.17302848130994,11.22889362371649,11.28475876612304,11.34062390852959,11.39648905093614,11.45235419334269,11.50821933574924,11.56408447815579,11.61994962056234,11.67581476296889,11.73167990537544,11.78978405372405,11.84817597774354,11.9068571027166,11.965828860985,12.02509269198453,12.08465004228018,12.14450236560141,12.20465112287765,12.26509778227395,12.32584381922685,12.38689071648033,12.44823996412206,12.50989305961975,12.57185150785771,12.63411682117354,12.69669051939512,12.75957412987765,12.82276918754095,12.88627723490691,12.95009982213717,13.01423850707095,13.07869485526304,13.14347044002207,13.20856684244887,13.27398565147506,13.33972846390188,13.40579688443914,13.47219252574435,13.53891700846214,13.60597196126381,13.67335902088705,13.74107983217593,13.80913604812101,13.87752932989974,13.94626134691695,14.01533377684563,14.08474830566789,14.15450662771607,14.22461044571416,14.29506147081929,14.36586142266356,14.43701202939598,14.50851502772467,14.58037216295922,14.65258518905332,14.72515586864758,14.79808597311253,14.87137728259185,14.94503158604587,15.01905068129517
Marshall Islands,MH,MHL,Population,,13.064,13.159,13.271,13.348,13.435,13.53,13.61,13.666,13.944,14.449,14.956,15.482,16.028,16.575,17.13,17.675,18.178,19.132,20.592,22.017,23.043,23.69,24.295,24.867,25.725,26.582,27.46,28.351,29.268,30.209,31.34,32.694,34.099,35.523,37.005,38.518,40.054,41.602,43.04,44.132,45.126,46.009,46.766,47.421,48.002,48.529,49.021,49.497,49.937,50.466,50.947,51.298,51.551,51.726,51.857,51.955,52.03,52.04,52.02,52.017,52.07,51.745,51.093,50.269,49.323,48.278,47.14,45.918,44.652,43.361,42.052,40.682,39.472,38.182,36.914,35.65,34.5,33.452,32.5,31.595,30.778,30.058,29.423,28.859,28.36,27.925,27.562,27.226,26.955,26.707,26.487,26.297,26.135,25.976,25.837,25.708,25.594,25.484,25.37,25.244,25.145,25.031,24.929,24.837,24.729,24.616,24.526,24.447,24.399,24.334,24.285,24.233,24.193,24.18,24.176,24.177,24.21,24.23,24.273,24.306,24.348,24.387,24.419,24.468,24.503,24.559,24.594,24.636,24.679,24.701,24.728,24.739,24.755,24.767,24.759,24.74,24.725,24.695,24.663,24.607,24.558,24.499,24.428,24.352,24.283,24.199,24.121,24.025,23.934,23.854
Martinique,MQ,MTQ,Cement production,kt cement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.461358,176.461358,198.519028,205.871585,191.166471,198.519028,198.519028,198.519028,198.519028,198.519028,250.0,245.0,240.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,255.0,255.0,221.0,220.0,220.0,220.0,220.0,220.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,142.3171829685597,144.2031395216599,146.0890960747601,147.9750526278603,149.8610091809604,151.7469657340606,153.6329222871608,155.518878840261,157.4048353933612,159.2907919464613,161.1767484995615,161.8682659023649,162.5597833051683,163.2513007079717,163.9428181107751,164.6343355135785,165.3258529163819,166.0173703191853,166.7088877219887,167.4004051247921,168.0919225275955,168.7834399303989,169.4749573332023,170.1664747360057,170.8579921388091,171.5495095416125,172.2643012146075,172.9820711947814,173.7028318917828,174.4265957669677,175.1533753336144,175.88318315714,176.6160318553177,177.3519340984948,178.0909026098121,178.8329501654234,179.5780895947167,180.326333780536,181.0776956594039,181.8321882217454,182.5898245121123,183.350617629409,184.1145807271188,184.8817270135312,185.6520697519706,186.4256222610252,187.2023979147777,187.9824101430361,188.7656724315663,189.5521983223247,190.3420014136931,191.1350953607133,191.9314938753229,192.7312107265932,193.5342597409666,194.3406548024957,195.1504098530839,195.9635388927254,196.7800559797486,197.5999752310578,198.4233108223783,199.250076988501,200.0802880235285,200.9139582811225,201.7511021747515,202.5917341779407,203.4358688245215,204.2835207088833,205.1347044862254,205.989434872811,206.8477266462207,207.7095946456091,208.5750537719602,209.4441189883462,210.3168053201852,211.1931278555017
Martinique,MQ,MTQ,Population,,234.827,240.127,245.529,251.797,258.511,263.572,268.9,274.449,279.994,285.785,291.756,297.405,302.11,306.345,310.55,314.969,319.182,322.663,324.393,325.291,325.749,326.22,326.466,326.266,326.482,328.196,329.74,330.796,331.508,332.051,332.518,333.455,336.623,340.686,344.96,349.337,353.819,358.454,363.127,368.002,373.998,380.607,387.255,393.828,400.311,406.683,412.972,419.2,424.427,423.35,419.414,414.879,410.054,406.758,403.435,400.259,400.641,400.972,400.42,398.622,396.145,392.986,390.477,388.455,385.574,381.888,375.884,367.12,361.059,358.164,355.065,351.491,347.427,344.576,341.813,339.065,336.357,333.814,331.303,328.828,326.448,324.126,321.847,319.623,317.412,315.273,313.126,311.049,308.989,306.921,304.775,302.631,300.412,298.153,295.865,293.509,291.117,288.631,286.062,283.402,280.737,278.039,275.316,272.589,269.865,267.192,264.522,261.887,259.374,256.858,254.452,252.089,249.818,247.63,245.52,243.53,241.679,239.926,238.284,236.74,235.317,233.977,232.75,231.623,230.56,229.582,228.611,227.729,226.898,226.09,225.302,224.505,223.745,222.985,222.213,221.468,220.73,219.964,219.214,218.455,217.677,216.906,216.115,215.306,214.507,213.698,212.861,211.998,211.14,210.252
Mauritania,MR,MRT,Cement production,kt cement,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.147233,0.0,0.0,0.0,0.0,0.0,80.878123,88.230679,88.230679,104.0,105.0,122.0,111.0,374.0,120.0,100.0,80.0,100.0,100.0,120.0,200.0,200.0,200.0,300.0,300.0,373.963,409.513,322.0,324.415,552.0,565.0,630.0,690.0,870.0,860.0,790.0,850.0,1023.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1179.624505118608,1216.29676952644,1252.969033934272,1289.641298342105,1326.313562749938,1362.98582715777,1399.658091565602,1436.330355973435,1473.002620381267,1509.674884789099,1546.347149196932,1596.647008156316,1646.946867115701,1697.246726075086,1747.546585034471,1797.846443993856,1848.146302953241,1898.446161912626,1948.746020872011,1999.045879831396,2049.34573879078,2099.645597750166,2149.94545670955,2200.245315668935,2250.54517462832,2300.845033587705,2362.613749932669,2426.040715426623,2491.170447592398,2558.048659074704,2626.722289724491,2697.239539544655,2769.649902520195,2844.004201356595,2920.354623150782,2998.754756019717,3079.259626712318,3161.925739231122,3246.811114490779,3333.975331041225,3423.479566884122,3515.386642411894,3609.761064499517,3706.669071779993,3806.178681135309,3908.359735435476,4013.283952559197,4121.024975730532,4231.658425206915,4345.261951354787,4461.915289150111,4581.700314142001,4704.701099918772,4831.003977116715,4960.69759401303,5093.872978745458,5230.62360320224,5371.045448627299,5515.237072986657,5663.299680143358,5815.337190889501,5971.456315885182,6131.766630555576,6296.380651998697,6465.413917957848,6638.985067914175,6817.215926356214,7000.231588284938,7188.160507014242,7381.134584328567,7579.289263060875,7782.763622155991,7991.700474286034,8206.246466086428,8426.55218108287,8652.77224538148
Mauritania,MR,MRT,Population,,664.087,677.68,691.929,706.851,722.494,738.954,756.258,774.435,793.557,813.656,834.939,857.394,880.975,905.872,932.038,959.639,988.675,1019.011,1050.467,1083.04,1116.572,1150.832,1185.878,1221.797,1258.58,1296.08,1334.593,1372.944,1412.482,1453.034,1495.051,1538.702,1583.649,1629.844,1677.541,1726.672,1776.998,1829.031,1882.686,1923.41,1980.346,2039.13,2137.141,2211.515,2287.392,2336.642,2379.734,2442.878,2506.423,2576.973,2649.91,2707.609,2769.7,2834.392,2902.935,2975.182,3052.138,3133.981,3232.556,3336.341,3445.588,3560.035,3678.033,3790.604,3906.423,4025.494,4147.819,4273.38,4401.99,4533.426,4666.836,4802.913,4948.362,5096.521,5242.27,5387.859,5534.779,5682.803,5833.11,5985.283,6139.773,6295.805,6453.886,6613.795,6775.106,6937.531,7100.938,7265.3,7431.429,7598.054,7765.763,7934.683,8106.285,8278.813,8451.551,8625.511,8801.008,8975.954,9152.484,9327.872,9503.324,9680.677,9858.745,10036.154,10212.506,10388.394,10562.823,10738.529,10916.149,11092.814,11267.625,11442.432,11617.035,11790.368,11965.524,12137.946,12311.342,12484.352,12654.37,12824.439,12992.461,13161.188,13327.12,13491.238,13653.795,13815.708,13975.973,14135.004,14292.039,14444.963,14596.619,14747.41,14895.287,15042.649,15186.815,15328.428,15468.956,15608.162,15743.94,15876.683,16006.893,16135.382,16260.09,16383.015,16503.264,16619.612,16735.967,16849.109,16960.181,17065.958
Mauritius,MU,MUS,Cement production,kt cement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.2995698322857,162.1897118996107,167.0798539669356,171.9699960342605,176.8601381015855,181.7502801689105,186.6404222362354,191.5305643035604,196.4207063708853,201.3108484382102,206.2009905055352,212.9083335139278,219.6156765223204,226.323019530713,233.0303625391056,239.7377055474982,246.4450485558908,253.1523915642834,259.8597345726761,266.5670775810686,273.2744205894613,279.9817635978539,286.6891066062465,293.3964496146391,300.1037926230317,306.8111356314243,315.0478181248745,323.5056234219619,332.190487807632,341.1085069329312,350.2659400933645,359.6692146221115,369.3249304011821,379.2398644936804,389.4209759004256,399.8754104442702,410.610505785543,421.6337965721376,432.95301972786,444.5761198827476,456.5112549491725,468.7668018476394,481.3513623863008,494.2737692983125,507.5430924412697,521.1686451630738,535.1599908386974,549.5269495824352,564.2796051403556,579.4283119677831,594.9837024967885,610.956694598779,627.3584992474318,644.2006283873473,661.4949030139434,679.2534614702664,697.4887679665361,716.2136213284089,735.4411639800977,755.1848911686526,775.4586604358782,796.2767013445352,817.6536254656527,839.6044366339592,862.1445414786339,885.2897602367674,909.0563378571205,933.4609554019762,958.5207417550869,984.2532856439351,1010.676647984744,1037.809374558904,1065.67050902971,1094.279606308552,1123.656746279928,1153.82254789493
Mauritius,MU,MUS,Population,,533.193,549.146,565.205,578.636,592.322,606.855,622.259,638.548,655.759,673.91,686.752,698.306,712.243,728.458,744.615,760.706,776.594,791.92,806.641,820.841,834.55,847.663,859.544,870.745,882.181,893.865,905.839,918.455,932.098,946.676,961.756,976.68,990.539,1004.194,1018.282,1031.845,1044.843,1057.38,1069.807,1082.157,1095.89,1110.192,1125.148,1139.639,1153.457,1166.184,1178.582,1190.015,1200.196,1211.587,1221.67,1229.932,1238.239,1245.958,1253.641,1260.789,1266.772,1272.265,1277.005,1280.939,1284.48,1288.054,1290.286,1291.681,1292.328,1292.223,1291.384,1289.926,1287.741,1284.799,1281.647,1277.6,1274.659,1272.517,1269.821,1266.738,1263.379,1259.884,1256.202,1252.364,1248.501,1244.283,1239.755,1234.884,1229.71,1224.199,1218.371,1212.245,1205.773,1198.864,1191.581,1183.956,1176.036,1167.691,1159.128,1150.19,1141.025,1131.582,1121.945,1112.142,1102.251,1092.226,1082.101,1071.835,1061.533,1051.191,1040.721,1030.251,1019.783,1009.228,998.586,987.918,977.185,966.453,955.626,944.72,933.848,922.94,912.014,901.024,889.922,878.872,867.694,856.503,845.288,834.073,822.818,811.504,800.222,788.952,777.724,766.508,755.291,744.195,733.163,722.193,711.327,700.63,690.062,679.622,669.365,659.28,649.39,639.667,630.173,620.886,611.817,602.946,594.303,585.848
Mexico,MX,MEX,Cement production,kt cement,1617.562451,1661.67779,1669.030347,1749.90847,2014.600507,2279.292544,2558.879918,2536.632025,2705.740827,3088.07377,3036.605874,3352.573142,3764.30097,4418.668372,4301.036006,4926.212919,5595.067859,6124.679644,6786.166453,7183.447793,7359.909152,8602.491216,9786.252828,10595.034053,11609.945714,12580.224334,13226.997803,14058.08821,15175.676812,16242.01938,17977.000875,19293.340592,17065.283857,18432.859384,20682.741702,19748.967014,22344.686081,22513.528294,22763.745889,24289.012,24784.602,26586.993,28029.205,31480.242,25121.619,28047.21,29526.391,30727.575,31801.609,33227.839,32133.621,33371.512,33593.401,34992.442,37451.616,40362.002,43319.522,42275.223,40901.818,39064.706,40552.226,41665.656,39391.285,41483.652,44381.125,47715.175,48358.006,45542.012,42430.965,44996.769,48635.786,46718.799,46748.356,47361.132,44935.35258961406,45530.82617133166,46126.29975304929,46721.77333476691,47317.24691648452,47912.72049820214,48508.19407991975,49103.66766163737,49699.14124335499,50294.6148250726,50890.08840679022,51108.42872008669,51326.76903338313,51545.1093466796,51763.44965997606,51981.78997327253,52200.13028656898,52418.47059986544,52636.81091316191,52855.15122645836,53073.49153975482,53291.83185305128,53510.17216634774,53728.5124796442,53946.85279294066,54165.19310623711,54390.88205808525,54617.51138326291,54845.08500000356,55073.60684286666,55303.0808628057,55533.51102723656,55764.90132010602,55997.25574196075,56230.57831001635,56464.87305822691,56700.14403735467,56936.39531504015,57173.63097587237,57411.85512145951,57651.07187049989,57891.28535885311,58132.49973961152,58374.71918317212,58617.94787730858,58862.19002724368,59107.44985572206,59353.73160308314,59601.03952733446,59849.37790422532,60098.75102732072,60349.16320807552,60600.61877590906,60853.12207827998,61106.67748076135,61361.28936711622,61616.96213937336,61873.70021790334,62131.50804149507,62390.39006743239,62650.35077157125,62911.39464841705,63173.52621120236,63436.74999196488,63701.07054162595,63966.49243006908,64233.02024621899,64500.65859812104,64769.41211302076,65039.28543744401,65310.28323727717,65582.41019784789,65855.67102400603,66130.07044020513,66405.61319058397,66682.3040390486
Mexico,MX,MEX,Population,,27944.318,28696.647,29483.698,30314.769,31191.241,32109.959,33065.91,34059.537,35090.599,36163.932,37285.297,38494.939,39763.462,41084.667,42459.431,43889.523,45368.689,46890.527,48446.079,50020.308,51609.598,53215.518,54844.818,56489.75,58150.549,59814.251,61476.772,63140.215,64817.878,66479.853,68120.816,69663.4,71203.119,72739.361,74274.332,75812.496,77358.778,78914.523,80476.539,82017.824,83622.516,85238.629,86850.989,88456.626,90061.783,91663.126,93242.279,94800.135,96350.355,97881.058,99370.046,100828.153,102269.095,103687.936,105100.326,106522.682,107984.649,109564.071,111184.505,112814.937,114432.853,116054.154,117582.263,119104.883,120463.639,121680.973,122821.728,123978.387,125169.035,126356.93,127241.179,128055.116,129171.119,130308.399,131413.615,132480.185,133515.13,134520.286,135497.108,136444.674,137364.802,138257.327,139123.06,139961.111,140762.942,141538.696,142279.63,142995.462,143676.977,144319.607,144929.04,145506.507,146048.404,146551.61,147023.824,147456.36,147851.959,148208.332,148536.131,148819.664,149072.883,149290.81,149476.719,149628.697,149749.284,149839.806,149899.648,149933.212,149941.354,149919.873,149866.7,149789.004,149685.067,149553.769,149395.716,149209.363,148998.518,148764.84,148504.936,148219.603,147906.819,147575.31,147216.982,146833.076,146425.97,145997.532,145547.83,145076.008,144582.033,144066.499,143530.164,142973.451,142405.279,141814.546,141206.671,140578.213,139937.043,139284.252,138621.003,137942.217,137251.932,136548.573,135839.17,135114.098,134379.347,133637.502,132891.448,132139.994,131386.105,130628.673
Micronesia (Fed. States of),FM,FSM,Cement production,kt cement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.95707907532992,30.18232027138503,30.40756146744015,30.63280266349526,30.85804385955037,31.08328505560548,31.30852625166059,31.5337674477157,31.75900864377082,31.98424983982593,32.20949103588104,32.37466791298812,32.5398447900952,32.70502166720229,32.87019854430937,33.03537542141645,33.20055229852353,33.36572917563061,33.5309060527377,33.69608292984478,33.86125980695186,34.02643668405894,34.19161356116603,34.35679043827312,34.52196731538019,34.68714419248727,34.85894115491774,35.03158898578916,35.20509189924532,35.37945413030169,35.55467993494864,35.7307735902555,35.90773939447487,36.08558166714749,36.26430474920783,36.44391300308985,36.62441081283363,36.80580258419234,36.98809274473974,37.17128574397831,37.3553860534478,37.54039816683446,37.7263266000806,37.91317589149494,38.10095060186332,38.28965531456005,38.47929463565975,38.66987319404983,38.86139564154344,39.05386665299302,39.24729092640442,39.44167318305158,39.63701816759172,39.83333064818124,40.03061541659201,40.22887728832839,40.42812110274478,40.6283517231637,40.82957403699454,41.03179295585278,41.23501341568004,41.43924037686433,41.64447882436134,41.85073376781599,42.05801024168477,42.26631330535859,42.4756480432863,42.68601956509875,42.89743300573362,43.10989352556059,43.32340631050747,43.53797657218666,43.75360954802243,43.97031050137871,44.18808472168759,44.40693752457847
Micronesia (Fed. States of),FM,FSM,Population,,32.556,33.45,34.41,35.412,36.43,37.518,38.641,39.796,41.019,42.299,43.823,45.397,47.038,48.45,49.913,51.454,53.061,54.632,56.282,58.009,59.835,61.438,63.117,64.855,66.642,68.215,69.882,71.624,73.885,76.223,78.591,80.998,83.44,85.919,88.433,90.981,93.552,96.135,98.058,99.948,101.829,103.678,105.935,108.197,109.953,110.507,110.914,111.228,111.527,111.832,112.256,112.475,112.421,112.149,111.702,111.122,110.336,109.425,108.448,107.467,107.612,107.784,107.996,108.245,108.547,108.884,109.265,109.698,110.121,110.443,111.39,111.859,112.368,112.893,113.428,113.938,114.427,114.972,115.525,116.074,116.625,117.181,117.746,118.292,118.868,119.418,119.937,120.483,120.979,121.445,121.917,122.392,122.862,123.356,123.824,124.305,124.774,125.244,125.726,126.179,126.637,127.07,127.507,127.923,128.315,128.703,129.073,129.488,129.889,130.246,130.553,130.897,131.2,131.505,131.775,132.0,132.225,132.42,132.641,132.797,132.92,132.986,133.071,133.087,133.122,133.118,133.098,133.029,132.928,132.84,132.729,132.591,132.449,132.289,132.116,131.93,131.693,131.453,131.256,131.041,130.818,130.583,130.31,130.061,129.813,129.541,129.237,128.939,128.616,128.31
Mongolia,MN,MNG,Cement production,kt cement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.467896,73.525566,73.525566,95.583236,95.698814,139.698575,147.051132,169.108802,161.756245,161.891042,102.935792,169.108802,183.813915,176.461358,213.224141,352.922717,161.756245,139.619201,146.991428,426.448283,544.277715,499.815779,514.678962,441.0,227.0,133.0,82.0,86.0,109.0,106.0,112.0,109.0,104.0,92.0,68.0,148.0,162.0,61.9,111.9,140.8,179.8,269.0,235.0,323.0,426.0,349.0,259.0,411.0,410.0,432.0,675.0,934.0,1098.0,1182.0,1293.0,1358.0,1358.0,1358.0,1457.094987688984,1469.548791002565,1482.002594316147,1494.456397629728,1506.910200943309,1519.36400425689,1531.817807570471,1544.271610884052,1556.725414197633,1569.179217511214,1581.633020824795,1589.105302812944,1596.577584801092,1604.049866789241,1611.52214877739,1618.994430765538,1626.466712753687,1633.938994741836,1641.411276729984,1648.883558718133,1656.355840706281,1663.82812269443,1671.300404682579,1678.772686670727,1686.244968658876,1693.717250647025,1701.465927872727,1709.250054934419,1717.069794013442,1724.925308033112,1732.816760662108,1740.744316317886,1748.708140170109,1756.708398144077,1764.745256924194,1772.818883957438,1780.929447456846,1789.077116405025,1797.262060557667,1805.48445044709,1813.74445738579,1822.042253470006,1830.378011583315,1838.751905400221,1847.164109389788,1855.614798819264,1864.104149757736,1872.632339079801,1881.199544469247,1889.805944422759,1898.451718253634,1907.13704609552,1915.862108906168,1924.627088471202,1933.432167407908,1942.277529169034,1951.163358046621,1960.089839175832,1969.05715853882,1978.065502968592,1987.115060152913,1996.206018638205,2005.338567833488,2014.512898014312,2023.729200326734,2032.987666791292,2042.288490307013,2051.631864655424,2061.017984504595,2070.447045413192,2079.919243834556,2089.43477712079,2098.993843526875,2108.596642214798,2118.243373257705,2127.934237644063
Mongolia,MN,MNG,Population,,788.033,800.614,813.558,826.987,841.048,856.32,880.644,905.824,932.756,962.066,993.124,1025.445,1057.442,1085.283,1115.185,1147.168,1180.34,1213.653,1246.207,1278.362,1312.181,1347.961,1385.681,1425.323,1466.776,1509.817,1554.073,1598.416,1640.521,1680.796,1721.875,1763.838,1806.891,1851.293,1897.404,1945.623,1996.307,2049.292,2103.351,2145.019,2184.128,2221.408,2256.838,2290.187,2321.301,2350.129,2376.8,2401.456,2424.112,2443.968,2466.396,2489.003,2511.146,2532.464,2553.121,2573.801,2595.71,2620.221,2648.627,2682.025,2721.439,2768.922,2821.996,2881.765,2944.312,3008.739,3072.885,3135.843,3199.569,3264.658,3316.913,3362.435,3409.595,3454.27,3496.81,3537.39,3576.206,3614.177,3651.137,3687.276,3723.187,3758.738,3795.031,3832.226,3870.362,3909.189,3949.141,3990.294,4031.814,4074.235,4116.873,4159.904,4203.033,4245.393,4287.731,4329.828,4370.316,4409.631,4447.428,4484.156,4518.83,4552.699,4585.117,4616.46,4646.293,4674.674,4702.078,4729.16,4754.832,4780.222,4805.513,4829.688,4853.636,4877.522,4901.497,4925.891,4950.646,4974.373,4998.045,5021.224,5044.948,5067.939,5090.562,5113.367,5135.709,5157.773,5179.488,5199.965,5221.478,5241.639,5261.015,5279.661,5297.418,5315.231,5332.338,5349.262,5364.707,5380.189,5395.725,5410.751,5425.068,5438.27,5451.099,5462.997,5474.164,5485.162,5494.346,5502.873,5510.57,5516.678
Montenegro,ME,MNE,Cement production,kt cement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.1251112950571,319.5813301818263,320.0375490685955,320.4937679553647,320.9499868421339,321.4062057289031,321.8624246156724,322.3186435024415,322.7748623892107,323.2310812759799,323.6873001627491,323.0181791288209,322.3490580948928,321.6799370609646,321.0108160270365,320.3416949931083,319.6725739591802,319.003452925252,318.3343318913238,317.6652108573957,316.9960898234675,316.3269687895393,315.6578477556112,314.988726721683,314.3196056877549,313.6504846538267,312.9925375648703,312.3359706566981,311.6807810340939,311.0269658079151,310.3745220950794,309.7234470185525,309.0737377073352,308.425391296451,307.778404926933,307.1327757458118,306.4885009061026,305.8455775667928,305.2040028928293,304.5637740551063,303.9248882304524,303.2873426016187,302.6511343572658,302.0162606919517,301.3827188061194,300.7505059060849,300.1196192040239,299.4900559179607,298.861813271755,298.2348884950903,297.6092788234612,296.9849814981616,296.3619937662723,295.7403128806487,295.1199360999094,294.5008606884231,293.8830839162974,293.2666030593663,292.6514153991782,292.0375182229842,291.4249088237259,290.8135845000234,290.2035425561637,289.5947803020885,288.9872950533823,288.3810841312611,287.7761448625599,287.1724745797214,286.5700706207839,285.9689303293698,285.3690510546738,284.7704301514513,284.1730649800063,283.5769529061807,282.9820913013415,282.3884775423703
Montenegro,ME,MNE,Population,,406.069,414.077,423.723,431.235,437.507,443.66,449.719,455.763,461.848,467.949,474.445,481.209,487.674,493.903,499.958,505.826,511.441,516.751,521.865,527.026,532.316,537.901,543.495,549.029,554.435,559.867,565.392,570.794,576.238,581.785,587.855,591.962,595.295,598.617,601.877,605.122,608.469,611.871,615.298,618.786,622.208,624.91,627.129,629.069,630.687,632.075,633.164,633.901,634.28,634.285,634.102,633.88,633.653,633.466,634.041,634.059,633.683,633.074,632.615,632.26,631.917,633.458,633.622,632.783,629.968,626.322,622.175,618.052,613.538,609.795,606.075,601.626,627.669,639.435,637.522,627.936,624.53,621.199,617.788,614.315,610.808,607.231,603.57,599.844,596.061,592.213,588.317,584.376,580.408,576.424,572.444,568.422,564.434,560.347,556.283,552.18,548.047,543.823,539.669,535.419,531.171,526.892,522.557,518.218,513.823,509.356,504.814,500.379,495.976,491.521,486.988,482.502,478.004,473.487,468.967,464.425,460.001,455.52,451.092,446.677,442.234,437.847,433.535,429.214,424.95,420.732,416.565,412.444,408.335,404.237,400.182,396.168,392.214,388.306,384.394,380.528,376.697,372.88,369.108,365.309,361.515,357.727,353.967,350.204,346.477,342.745,339.009,335.283,331.602,327.878
