MISO2_country,ISO3166-1-Alpha-3,Sector,Metric,Unit,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Iran,IRN,Total,End-use steel consumption per capita [t/person],t/person,8.507940754830669,8.639715158188835,9.196142783731695,9.70004853439557,10.56558278284842,10.97129511862138,11.75114764852349,11.00508666794552,12.144411897994551,13.449554311326319,13.643177642108355,13.192857367852397,15.799326169935481,19.649881696478545,28.93815454746924,30.616664242735126,43.51669395761456,56.83017082819533,49.40796377302205,46.022673514041806,58.88855959438585,59.481805284714326,88.41174236706549,136.211791001615,182.4721433523059,174.4352891077168,167.28560648283693,161.80733749804298,66.28199324220054,75.80983646172136,57.29469189706354,83.33972098766739,120.19009433177762,64.43610977597136,85.71330251512312,46.68486137072945,38.87791185313823,43.2770130222261,44.176383780368056,90.40516001222527,105.84314243483729,92.34633717986448,67.48067524904803,74.23538174523789,75.22621822933237,111.1810976318339,120.79235310041132,107.44076135640691,121.55557180078728,129.04668997515967,140.9732574385162,144.43385470535776,200.07243281543307,199.06236988492682,190.75848204245935,172.4597306013993,225.2850019581793,206.81712347585798,226.7774600466306,280.18519472877836,274.9904382630476,236.50709045311424,181.96525027421742,203.61270795504063,214.6048120154139,179.9727524833864,261.3009337860781,246.16166510548197,222.64673049868156,196.68098382146303,207.33218129336015,214.4000952669453,216.941486407329,311.6928865498648,312.4727008535521,311.86487083854433,312.28761304914866,313.26912085258135,315.22250243270713,318.32586239305357,322.17145186512334,326.58354170262555,329.99007082745453,333.03051515378405,336.5362539142641,340.0449406075282,343.9446816644748,347.5696860567262,350.9437319752863,353.57456355223815,356.23489827456325,358.0106125983154,359.16207540627255,359.95711493159786,360.4145316843529,360.11678392038465,359.634790618413,358.40230991333306,356.7925265440189,353.801351470218,351.1321973030468,347.5028428913874,343.7459154359873,339.36452383464336,334.42772261032786,329.0717663563288,323.7539580990672,318.6289285684683,313.63758952880255,307.56796368109525,302.8845546847727,297.82396202774805,293.05018733571796,288.72783190088364,284.1391542122247,280.27987937433335,276.9078092499988,273.82803952202477,270.0327375571759,267.115731088832,264.6168011545131,262.6664308749844,261.06113550598843,259.3050844251412,259.0788173370482,258.54328407490647,258.901573585974,259.38492259008103,260.53386843147655,262.1363787966424,263.85072184990673,266.2149028632809,268.97321834348793,271.81740220431703,274.4887782832916,277.62238469258597,280.56541941187925,284.1125119816626,287.32150629845626,290.3161425224539,293.5348057124753,296.155760917161,299.02172850463853,301.2379360305641,303.57538425173743,305.22248267663423,306.99136576111846,308.93613494903065,311.2633469769,312.0276391681277
Iraq,IRQ,Total,End-use steel consumption per capita [t/person],t/person,13.638687914531843,13.945023564277077,14.97419867088164,15.907088692606173,17.50229217957175,18.3620241761421,19.896420842838623,18.75979534323262,21.095662738267094,23.770835386071962,24.373835226399326,25.903904319053794,21.112145484719775,17.97789172687871,18.651984445738165,26.686703673781025,12.522280346825209,18.823517009313647,13.841762065539537,22.07809393478467,19.160319134480208,47.23333917261451,64.23511614256002,139.8981022447432,161.61362387921645,121.28845704564893,64.49316049276875,95.26295876110072,202.60623472367266,177.9719273564338,232.69273629743677,233.01720067747033,84.543547579874,99.86760880911477,135.41111125915666,81.27885964708419,57.01512973636582,63.80790077126446,92.86327000989512,44.35741879230802,3.6151525787412946,3.9050205512906158,4.5136675596913705,5.720466972074271,6.668604991445195,6.553071423607058,14.222623852550171,15.377066792687272,16.287387546387706,34.9708161558451,93.10329093400486,63.3078639378642,11.740893403378776,22.973715454676178,42.12647668760462,36.71869196958946,44.84428736994789,60.63410407521551,81.64365592762341,100.3875465566174,109.86021638127617,147.44401734303042,174.06285912633822,118.41050288108758,90.93934130622536,79.77950470065548,82.90879436006239,83.36558084233316,83.45064284730059,72.66755111673528,110.35062054849702,100.5719582372877,113.92639121672376,113.67293498170865,117.75652001758513,122.74414383402936,126.63198308578649,130.30314309530615,133.96953954455364,138.8509455878782,142.99493066886586,147.81107381024313,154.5100765777992,159.35675898335518,165.28058166256685,170.73327766427764,178.75608391816482,183.62633518301584,190.65928643152978,199.4333827373591,205.7162427656234,212.24274114159087,220.00471897780355,227.0122573950486,235.4508502526835,243.203703529355,251.59591881841192,262.4414731459517,271.4196332085865,281.7993863081776,288.7234159490781,299.1093407480863,306.2803619300317,317.5299859286738,325.6826010713494,334.1407714870967,343.19044469938905,350.22877372559833,357.3959728278599,364.74944984517805,375.79664486801016,379.9258886127177,385.55717332364844,393.9327730183442,398.32755714779574,402.58798057802255,409.2273195678343,407.5620320797716,410.058668773318,413.28993689196875,414.4151058781606,415.0276333368224,416.4697605476168,417.7791818167299,411.90552545993694,405.48762159185384,405.6140384228875,401.1169329995823,402.2849239780862,400.41009602511394,393.03608428074574,389.82769159553004,384.5984118499551,378.7258230911994,371.903349847071,371.625769894231,367.29727043873214,356.90005711015726,353.0650341237024,350.7532192270431,341.8765042463094,340.9016837026315,340.6668682511995,335.96898328225683,329.23545944282284,326.8863676079416,325.5952383128715,322.2302557629535,319.38882758758564,319.6433343480364
Iceland,ISL,Total,End-use steel consumption per capita [t/person],t/person,57.14671572023792,59.7166166603324,67.37384629248965,74.03861662569392,85.2040480879048,91.18103265798977,102.06642992786146,94.0291285424721,109.56545970102201,127.55875973252284,132.46648665882458,138.07559536855914,189.14738887868523,140.55510388444975,201.88580944199455,180.1313575314904,234.59794887728438,217.62692086611895,122.45166083693903,257.60216561162395,350.9343143589896,292.3221729967393,432.54967075127206,472.0071069718343,347.1092659430904,343.42879564813626,451.38440252933066,387.2076092365537,347.94751221471506,407.9212023397863,407.587778286935,368.8204407763058,340.4899349874516,298.61074696150826,272.39843310845134,336.44960060823047,462.69824246534296,381.62495542697553,317.6810044191518,335.03177934144566,456.84511218276873,279.5337146849234,208.48723480811086,288.6396792795854,254.16714857779814,358.60446562243993,488.1527164488516,526.9362896943969,468.8468350449137,517.9240395357638,474.7343321737624,480.85529921143,598.1154842294494,799.0199936330284,1146.9368454566077,1202.1204016339975,1309.7714252733651,1232.3150047856952,1016.4062207570383,1120.343982721041,976.6121629182238,991.7317282987547,1086.6722138702403,1082.268502301588,1065.7043258360575,1385.1427347976287,171.35580851874724,186.46761487839447,184.81079295030833,134.5130216840481,149.0712858889121,209.91879596955906,143.08943089430895,1269.4743609234827,1150.8803436541634,1037.3250930643248,929.9080571986459,842.7615047972345,766.407238001133,688.9148291169366,633.7462161603752,582.9792432768652,541.5858202450626,519.282606069809,507.63086964033255,516.68617626085,524.4046406369077,532.1505271299362,537.807761076807,535.7094611880443,526.2786419055655,513.7427631828294,503.75419780238695,495.1538020175989,477.1644012054617,461.2261314085957,458.1628569610942,455.94348042164256,459.1094697087354,464.07724135956664,467.98303900202876,479.4128356975353,474.38771424946395,478.8082427692834,479.80745974274123,471.63013118667374,468.6110429547741,464.61725639052435,466.45697915252737,467.4024507837344,465.0983009637534,476.22650707634426,472.7566566591978,483.0747870432853,491.09931627116674,489.06228318076086,493.4716538239758,488.3886980829058,492.7361614238036,485.276020537462,475.5038203662937,467.70558415310904,454.57901256543397,457.2774826522051,449.8450863609024,441.36286176694904,435.03669866349645,423.00389448651043,429.1810229094095,426.64064284530156,426.71325449525426,430.756301126483,439.54270235835656,437.4743018134632,442.34945734196714,443.221761373308,447.4591074502136,446.072059026012,447.4739949086368,460.0314728475599,460.8627440525056,455.7898859192093,453.86427578635545,460.657402180136,461.5975453822709,458.56940121446365,454.5559034639475,454.1180113207452,450.3251434385053,446.3635941912931
Israel,ISR,Total,End-use steel consumption per capita [t/person],t/person,101.06735388306288,99.89313520607222,103.3158636903122,106.29336154506362,113.23553192872708,115.49576056144146,121.78610452714433,113.2581236484792,123.17562363309399,135.3339269298433,137.15662534321328,146.20275169528875,125.13341352031217,157.68905009812207,152.39413135292077,102.50449295623991,71.43632348541531,235.1161925848311,209.03939945148818,208.479338916737,211.59223068723657,197.29405233048408,212.2159230963805,245.11012331899875,174.66700685414398,126.80169802631019,105.90874203134703,122.43174214596822,168.3744041189759,92.26328320113775,97.15155130973427,100.35284605385854,118.24475400296214,88.54414546688687,74.70907986285724,67.40818593364357,79.74286547071422,115.76052267559119,90.25297322744098,138.9821888460676,179.159390150186,166.22414281353582,238.0058614449504,250.54453803934473,325.71853037377423,298.9925096070691,309.3262254686335,336.47996707014494,318.29060706949207,315.08684501031036,244.1906040077682,279.46713817592064,306.35101841011624,476.03401137100883,202.82887510602313,203.52987471575614,255.03672119495525,219.43480278442874,180.07221363294863,180.99429547648037,177.05037264536804,172.40216428323401,168.70421820121183,165.77076548728897,162.93463837795105,379.3456020596448,374.1547733872072,390.4889041996999,399.67131664615306,403.7618462580268,458.49333251262243,335.75542363693773,412.04198410782254,301.2777249974291,304.3752733143876,308.24791023340407,314.5012213704368,320.9880516441355,328.9360152064941,335.6852033836393,346.667998983485,355.0485809047155,358.0859423000632,363.7462026368225,369.67305449723807,376.2565905605697,377.4082681285632,385.58430226121516,389.85691474662644,394.48703008267,395.57891642436203,399.3023067386655,403.83521965557077,404.7696838231473,407.4813420938962,403.7690041335588,405.643712552031,402.7184689881463,402.43561617041337,405.0121105116729,405.0252008102558,402.9445504273601,403.2920222474887,403.2940763036509,406.1585089880192,402.1359283278444,397.436761931461,395.67321670754615,392.5908219893029,389.5887998999751,392.1486349597257,384.9887335075003,382.0346376588099,384.7137875393945,375.71215379017656,378.68485013384117,374.29148998332636,376.04644307581,375.32925535060537,378.5001171738209,378.258802362843,375.1161091543317,366.2905472777352,371.2353654690841,374.37775675149,377.35435826457876,377.2373609568583,384.83942521933864,384.3805591862416,383.1112691830063,387.04374276157176,381.92123203642365,380.259470724274,382.74919877268707,386.10887437672466,383.38704354986953,382.71477284706856,379.8636791415894,378.27124058659734,375.4499224733253,381.5219137285413,383.0793194008893,383.51419751574144,384.3468292990173,379.9708883664143,379.2366691855579,380.6805736175239,376.5726581501674,377.0450823821762,381.2716056033746
Italy,ITA,Total,End-use steel consumption per capita [t/person],t/person,79.96203326589286,84.13776794280692,87.34731490654853,87.53763483693778,97.07111224477282,103.12754282187966,110.51926979846017,107.99531864332533,111.77641231084219,137.12856899674807,151.41474670739424,159.07104167100584,179.74132395139335,132.96754093090559,147.80821277682026,174.329363492907,217.75766235806785,218.35725111219767,230.89825956178893,260.2216108878455,225.2235613136911,251.97879443475506,281.6933484345012,307.20695994900086,225.36542572154136,268.88816740356083,245.868942967349,221.43271208161642,268.34389977274554,314.4276879050677,236.49244082739028,239.12787518635182,176.25333765356592,240.65177674622484,238.0386076735347,241.055881390378,254.1727749879621,291.67090410198784,313.9452641452363,315.19854689543536,290.46641032560393,288.11007152889334,214.2651693254466,260.58999445467146,314.27379925260533,229.24429513850663,300.9772003403373,312.89139634255446,333.6800290213493,339.2701978509038,327.74294873808975,330.9524481672463,348.3345052658957,370.41567107995945,347.5317119477644,402.4600012442936,410.6590696922053,349.4144037495224,185.53136338733998,253.13181676016654,263.7896725187849,172.75723967835447,134.552335242319,156.3684583626903,189.48357881269553,205.46368927142393,321.9972851507733,334.69223951388113,336.4056210194229,338.3504241796755,443.2773883737513,417.464998093657,393.5782098394888,145.5539614151776,143.03806714242393,147.5057058557384,154.1019710594589,163.66011474648056,174.66987213271352,183.75578392061865,192.2231404821408,206.08228198334885,225.0874799300114,239.48350503742185,248.96391951088756,254.3146544013983,256.91630253163265,255.34337688771873,255.59794849612504,254.78065086718743,258.491585153135,262.4451727607703,263.1727745446647,262.01421080866464,265.3282332008804,264.1421390984997,263.98916596060644,261.3922290182568,261.959620032744,259.9043637460418,258.10840162794113,259.63052106198484,261.2796391752393,262.23496973186536,267.07690754770044,271.52022014568644,275.331546410614,281.8150644459972,285.4666297637609,289.3371974544766,292.7043252981167,294.1766992295718,295.5430048751626,299.11432891409765,300.28164155266956,301.4763823937779,305.3019944283578,309.5342332247888,311.68541778511604,316.17903043960655,321.4783764486456,329.0099506098795,333.8477031256541,340.5314451785239,344.6507162191286,351.5610862542507,355.72342219404896,358.15266057297237,358.4849735846099,358.3457706267042,358.96118201928374,358.26805134433283,356.63557106883286,356.49751940958714,353.3167127516812,351.8031417644695,351.31163206999537,347.561309685561,345.8642756921485,342.46525037337415,341.4652769989536,340.73857260062226,336.99090056976615,338.27337228036487,336.1866278865947,333.63421089667764,332.4720551324119,330.6999833471503,331.8221163651506,328.77928660045376
Jamaica,JAM,Total,End-use steel consumption per capita [t/person],t/person,19.763842135683802,20.15058246868309,21.699439434725,23.22806237205004,25.81950135543466,27.359210723510554,29.982416178038147,28.50573072054847,32.12822121142885,36.517779848619796,37.837059162973226,40.133983552783235,32.138007138305966,45.12072478105196,51.328971147595205,65.44603083711982,61.55808988962304,79.55148002958657,73.79418448204791,99.0757646393092,66.98639828151126,86.07740847683675,66.00435477165526,62.54177370289418,50.78666091484203,35.05026724357072,21.20451238961,28.597213684278167,32.87464772217493,21.49243207516307,31.20700503581986,32.32456971417726,42.0385589934867,28.361499839467395,20.94609638773498,23.251477891561567,44.26775172955064,51.868613475908916,77.32998236593815,48.375262232912156,42.310782379363545,31.20947297614679,54.593494663463375,45.51808495494792,73.48617271123524,57.658025887681,60.45080274732993,51.775289857000644,68.17262815941847,58.68633850506954,57.96611060993088,85.06736651341254,97.86414690018799,89.42093664718531,78.2136858375437,83.52678694913767,96.60858816026195,73.80810861786911,106.6414787654056,48.3603216610857,58.36509586248712,55.67827401515059,57.32809766725682,64.6698368695698,102.5593791322004,90.8880287626495,99.0574540818818,101.1949629572372,103.47509195244487,106.49808217729,119.67664597051422,112.92904285349357,115.99265643730493,118.4153387038773,120.74697947760829,123.20313390453299,126.08239649458642,130.00106764021882,134.1665047794078,138.09177951712675,141.74837622282692,145.7685589558028,148.68523473462503,152.53706045268237,155.65494592111196,159.5992319291622,162.51568580058097,165.58559460537165,169.8905369891655,173.24583747650686,177.51584853413289,181.49405348268064,184.9205462325663,188.33055022523138,191.8734142105086,195.87242000805082,199.07762302258018,202.77305801727297,206.03390525308274,208.4798715611855,212.6872665847278,215.30248294334467,217.21074959729665,218.16296459194425,218.7467185234233,219.78162015564732,220.3926989492906,222.34351669543378,221.11759656754631,220.76496153631214,218.96590807504876,218.28139865016135,215.45137903600474,213.76198496245038,209.72402240343104,204.59978664886467,203.629705187456,198.52213061750604,192.84946258079967,188.1062862258703,181.56229614369929,175.93090825011703,169.19652534833781,164.45701882448756,157.5723258904715,154.5551199464824,155.10458942247186,155.59397787112715,156.70348673834363,156.8909506506474,157.3223376619314,158.36006613629368,158.88255598530196,159.88154906188055,159.64879370088693,159.63905311653932,160.25501059026743,160.64541324547315,160.9080001455038,161.03988552408956,161.39853673281257,161.44802353162947,161.7399548383152,161.91953459047758,162.13802020662393,162.2866713500584,162.27439145076383,162.0038227692879,161.9083849414914,161.74494255947576
Jordan,JOR,Total,End-use steel consumption per capita [t/person],t/person,43.92516061528198,42.700442834195435,43.63044593773999,44.2014757147591,46.40331258009304,46.4383989714602,48.10262695182647,43.352126220757384,46.474947935515935,50.38932882012991,50.13049809489834,51.105913637632675,58.3108908248031,58.74599196843299,66.45670390012012,88.27091902280854,69.56043908760766,37.328405703954594,65.26635561929416,42.53107585857115,18.023206574139788,44.65511389215767,46.52574128483834,50.5729839033642,81.90846594193539,147.53894854946375,134.74472285731275,135.7090433290699,194.59468217534,179.58894753852502,222.89365251337833,197.58945018914892,204.5642539145594,153.00170820566538,154.75750878800972,139.96837221557828,123.41383555769069,113.4873664497104,76.51226487369763,80.59298044562276,95.03130629700199,157.2052588060558,154.15621213425092,141.24665954632647,128.1975798096604,105.92995301983976,77.88565948609487,84.76346484507691,102.77121710105503,85.73823417458458,91.09221162389551,130.7793539724638,125.40326083618497,135.80082948711552,142.61651037796832,165.06908802229907,181.3870785709716,198.45793009536328,177.67380553789792,154.60094193530267,129.01484273314605,171.23881157083272,157.9409713627786,161.47914734049306,155.0647023996949,139.95948634682202,88.69278586904657,97.35474493201846,76.17429624070398,55.74764749573205,59.26509999526792,86.69917348280701,93.14840188362462,144.4867979128732,112.25037347159191,75.50783701034334,173.31970048132854,168.1306630272694,172.37008431908077,173.55605913193222,175.34276772128965,181.15751237624417,181.99034497005837,185.88037478277647,190.7604187197581,197.1573456569856,203.2685321809227,212.042680705893,219.60505862083147,225.47733978095448,237.0750025609896,238.77385435614056,243.20504544869632,250.94183034376323,259.8765958441212,268.6746803573962,270.8942072857479,278.1301549453548,288.24193158449145,292.9033157690569,301.3897670852003,301.92518318293384,315.0597234145943,314.6997460293994,322.94816481725087,335.8695396421896,339.6783745287664,353.6252893636664,360.1849627158028,367.98488655883784,373.4519407980776,382.1796961715635,392.30262132243615,391.8183534827655,393.24142581282354,405.091119493139,410.345701438763,405.4867521359953,420.96990423693273,408.31848846053464,419.30935297323674,417.4769225910857,416.1475602572526,415.8195112214503,411.1077893434486,416.819662204793,409.1987202588592,407.48929077855365,403.56588368880114,404.9823109064909,399.5492152358828,404.3551123523845,395.51475678574377,377.8697617261434,379.6053076543474,383.43606099905986,371.7576123479961,373.23779307861696,370.2259336753646,374.6967379673418,362.0990665660232,372.00090263344686,347.58272063428865,345.3803633965912,334.01849777894444,348.69961920874533,332.4823581759415,334.9890657626201,336.41872477390336,327.71200735621096
Japan,JPN,Total,End-use steel consumption per capita [t/person],t/person,35.735487463413854,37.34653348274496,45.027505762073446,43.42109988666301,46.47063404260026,58.507324807830244,68.05925764002176,64.88079838302164,99.96968293407718,141.50607194632093,191.4937082757835,182.44750895289664,194.74506107803367,252.77894882523177,225.8576554228454,277.1971185673115,138.53674207114125,308.2509596679443,440.07646386168,537.0263862141442,445.27373161603117,518.3579516896715,650.5598952515403,562.4666389600055,482.51624039193393,433.18959423104815,409.01413407602996,420.2810036246582,485.64951706699657,468.523964855352,391.2002231494252,369.2806648258513,353.10697656269156,396.1202354369027,374.7537043331006,346.9322928932368,398.4642947366479,495.10648560874216,514.9217856326223,551.4984742786902,555.3911685281685,442.3352795323274,419.2220008305754,411.3526415233406,446.01706844082275,404.66713435956126,423.9666775754497,343.73875425973984,317.77008084660497,394.6495291742012,327.33264060739884,305.1861206849358,341.5324789175813,321.3534134801491,349.57171920385287,351.2409269896312,375.18694617445436,391.2424780870951,272.27756418171174,328.7509957377684,276.1561769956281,315.55857337640106,347.3942315143708,414.0409506088249,377.1209425073264,366.08476993605285,395.6531175126259,405.7939793014127,389.20079753046736,415.80139473518807,455.51115897606047,438.7013348920396,427.7668611090171,379.88749103719215,365.385480395517,353.2723307576636,342.41862818630943,333.65399226395,325.0197467783281,317.0116116263998,308.82904643492566,302.77822270827977,298.531788888878,296.60672100827145,295.0071741320971,294.36410704606675,294.4755261390879,294.45350450109277,295.23970809074075,295.8745656962684,297.02133135082187,297.77823573183167,300.8466949244603,302.8295375692038,304.927109974147,306.2858312687145,308.67738497139544,311.0294637004644,313.7690586694063,315.5246514046248,317.6286107354427,319.02245304228506,319.07624520074046,320.5954519274586,319.17118359550807,320.43018756381,319.27553120118733,319.56151183099416,319.4629659795415,317.6295719900815,317.9269964586111,317.94336822048916,317.8737737017153,317.9132744254242,317.8222159449425,316.74540619203515,317.7873184653569,318.8936512563692,318.6228246792564,320.3441447479373,321.11776344592715,324.7010611810583,326.5810350293998,328.2350941201525,331.6774338170255,334.2792705014428,336.4239164099646,337.8051208571869,339.6652325638129,341.012887149812,341.2216205158866,342.2124686653068,341.6471450546008,341.626987559233,340.26269218272927,339.2142483456233,338.38063751346004,337.7917036642913,336.6385547691924,334.8719601592655,333.52141877635114,332.1497370365938,329.82357228124465,328.88816347416554,328.18108237011484,326.80229573163143,325.15264715503207,325.1294969306308,323.77223210783615,322.03553298236
Kazakhstan,KAZ,Total,End-use steel consumption per capita [t/person],t/person,157.95598927265343,168.88132383026135,181.97314630482347,192.81132649774256,205.8487991545214,215.2716228869306,218.53392554225147,228.9895201552369,243.31291720477185,257.0763007757045,270.3638542203766,283.2707231766843,289.102161427297,298.41699328535094,312.2512516571444,325.2773620682504,338.56673856475965,344.60604088427107,348.94567260716565,360.1941600054264,367.83339773021873,375.8510522848895,386.7414742440839,394.4863759956417,402.4502108706034,405.99874406205566,400.47438775049335,404.0570793434352,387.73716614660805,380.2994728714194,378.2859705699023,370.95404891313643,381.33130560650727,380.16400407682545,376.367961773246,385.9437081815142,380.34457459785625,376.8867152016599,363.891305813523,346.7270331082832,294.4479236701107,260.09422083508036,200.73209628062753,148.03083231204772,164.89518799083672,138.41400493723475,113.25759786675454,111.08236909081756,110.98209175299343,105.73742586412551,107.1319952491033,102.90985629505089,165.7168305276023,176.0360118146237,186.75111058581186,219.8929446654254,243.67369189523802,189.73747800822179,187.05761514553285,161.3424264353333,228.51511911989286,248.6839749309353,264.448548365105,233.25066285994455,196.0499675846936,172.6787000922669,209.37714594689348,203.81357489914785,213.69914851770923,125.99323026694337,134.24093050327147,132.48986651281137,136.90829867300454,305.18845475153574,298.3087265537793,291.32081827352926,283.638561380041,279.68992106697283,277.83862016344955,273.7754461110053,271.7533034542379,268.4318382198447,269.6139856374529,265.68785236103724,264.11301319765124,263.4964214095425,264.9407054059181,264.2459405135417,266.8821123731613,267.85025268440245,271.47495724094364,269.349740204393,270.44105650947904,270.9033897506715,270.64314500688903,270.4122616936517,268.68659161641733,269.3870183228289,266.2855613028262,260.9164922811067,259.8857707856419,258.3583571741407,257.27859145079964,255.89395088891342,250.50413346189393,250.2012854383096,247.58803497014912,240.39784483265885,239.7852925623153,239.6618625665425,237.72523605524208,237.63599766750713,236.74173499852594,237.3235722414448,237.3220961285588,239.04855125981106,237.45950071435013,237.44569962509453,239.65782637822917,244.35844489944506,243.9577073275118,245.5301508156494,246.74257092533844,248.8566678356408,254.6558326408177,257.03942935687866,260.94584166520633,265.3937462583642,270.86927747531485,271.8833998797141,279.6470904297514,286.41405615920837,289.37669426951084,300.80530831287456,306.200405264166,313.42643826354197,321.81554837009116,330.09064084478365,334.19429910883946,341.09659078931145,346.8790447492185,351.56820006647763,352.94209453255274,357.213477203758,356.6759993396169,356.0747862981573,351.41342754251576,345.3020862919932,343.2033280900529,342.5261806085442
Kenya,KEN,Total,End-use steel consumption per capita [t/person],t/person,6.9596513332188,7.147585795918895,7.74032437948241,8.277111797921437,9.16333422644177,9.594425551836723,10.377721628981273,9.628005150575824,10.70990078295228,11.994330055061862,12.186986059244633,12.703765471633343,11.814515124885276,10.627184129242096,11.39812525220359,12.246010404396571,14.074569963049603,13.82091431663316,12.634520442391176,13.667520687138765,15.46803832000152,11.231186920406447,13.424810931073965,13.859462336838304,7.983274644198032,11.299101302919093,16.509682821661205,22.287393235655895,17.73808681405214,17.339089732969985,11.454281459061091,10.133981701306356,8.388972736583058,12.765845765041725,11.159122589033668,10.462654885492094,11.554394216163082,12.922094209232123,8.416600228634227,10.92848320081342,9.207999003315496,7.3053793643355975,6.794196829649821,7.533256867991361,9.447551893005286,8.772623701376293,11.58557954428019,7.9674006971320654,11.649280602259227,7.990891350960196,11.216461859457912,12.541796242694328,25.62754666160934,37.61415809186277,9.406523591533507,12.951768330519634,15.118492335845358,14.539978159788442,17.525294366867207,18.364456068786925,29.36774460556583,27.79849499752946,29.256261112242758,33.60641342481904,39.06139481451217,32.46834510754125,47.39188021173304,47.046938684463,75.30882585315302,48.89016048001783,45.59340758774821,43.286891928549245,49.42191056163566,27.184110378904894,28.969844585050403,30.435995552383147,31.47227715069348,32.41083287776416,33.39173290865978,34.49556326149291,35.73441992778136,37.095086982573854,38.322309626417514,39.374036494257965,40.1631121198614,40.84621651064374,41.517716568118985,42.237881204936826,43.152594805444345,44.08515277642623,45.17659228685398,46.257396229464646,47.41304924454865,48.57652011977906,49.85178530355036,51.18189610776733,52.67568118074958,54.24368657637548,55.9076109330708,57.705962027858845,59.62963105692134,61.67017717836974,63.81626132538116,66.1607711984765,68.63843298460786,71.32132850779685,74.10446161277089,77.15981031884459,80.21261255861917,83.3336489765185,86.64644953836239,90.13842930816855,93.75343257961818,97.424910044387,101.40790667386815,105.5371717969384,109.97993859971048,114.50839590417645,119.36134648375344,124.3245093661935,129.56144796136834,135.03593487956007,140.68782001155256,146.30772012606877,152.31436132599572,158.4789491851293,164.9095344556655,171.25524628343587,177.76285677931617,184.46295007831344,191.3138358481251,197.83290243846366,204.42883064245615,211.09861746474758,217.52424361083982,223.9233312776789,230.05067352766773,235.7553003836981,241.27089344006683,246.243815701149,250.6316317484049,254.27041256700733,257.47129052331917,259.82241259600534,261.76845184345166,263.06965237670926,263.60167042465605,262.8366992844199,262.29163388496147,260.3619529626268
