Country,ISO2,ISO3,Metric,Unit,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Malaysia,MY,MYS,Cement production,kt cement,0.0,0.0,30.657283,90.370212,112.500832,104.768781,110.173465,110.183011,190.94674,286.499925,330.865047,323.51249,360.275273,462.981867,742.932925,852.896565,830.838895,933.774688,970.537471,1029.099485,1095.530933,1161.941801,1279.344848,1367.575527,1448.453649,1742.823381,1779.318696,2198.414422,2264.587431,2345.772793,2830.734289,3124.836553,3227.772345,3470.773525,3124.836553,3566.317014,3316.003024,3771.861533,4793.8669,5880.0,7451.0,8366.0,8797.0,9928.0,10713.0,12349.0,12668.0,10397.0,10104.0,11445.0,13820.0,14336.0,17243.0,15690.0,17860.0,18400.0,19480.0,19629.0,19457.0,19762.0,21198.0,21726.0,21457.0,22446.0,22347.0,20006.0,18762.0,17556.0,16102.0,19935.0,19963.0,19856.0,23190.0,27187.0,27005.907398197633,27080.730553466863,27170.468911061645,27270.823995464732,27377.672014165742,27564.354109841064,27757.72828207649,27966.276329703276,28186.545576293876,28410.75363275369,28643.90235684484,28700.16400321462,28765.46015961919,28838.323438573825,28923.114239776278,29010.771286666833,29103.624632361272,29204.710721201103,29319.314923611197,29441.237859924444,29564.360840669233,29687.296778651154,29819.365033377577,29956.320829723885,30092.09049384502,30230.576002616293,30355.01136096046,30466.957079119245,30572.291301595094,30670.10002878827,30755.49672445419,30828.234877044397,30896.95663250016,30958.659823722533,31014.64641776864,31068.350338594704,31112.175981067016,31150.778067038293,31178.941268591218,31199.262675300375,31218.72368130188,31228.66853429137,31232.360107355085,31230.885026308406,31224.585234275713,31218.3200008884,31208.74225726767,31196.23611770272,31177.437141253147,31149.9851114033,31121.095703645915,31087.7878805253,31054.343190267475,31007.117848981452,30954.670735223313,30897.3526466694,30830.861512022635,30765.47041808738,30694.956776113882,30619.132730416357,30543.726701039985,30466.98087195682,30383.898474736532,30300.066914571646,30214.74575596926,30129.262843971923,30042.330726951062,29955.82156496692,29868.07892672578,29777.8013687769,29689.592371869392,29600.185520736242,29510.093978168177,29422.260356017065,29337.09513465534,29251.23827826183
Maldives,MV,MDV,Cement production,kt cement,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.85112696653232,151.30842960520656,156.30242918260967,161.19223366335365,165.99613529960797,171.88251456701926,177.42365637311266,183.01998220919072,188.65529736362467,194.33455099294625,200.03776089735703,200.7423421748732,201.54798557666982,202.4649111963315,203.44369219614316,204.52567082287916,205.19100611976592,205.94198703595902,206.7889510658798,207.71494792136838,208.687919010256,209.3472345943739,210.0711800716439,210.853219291056,211.73797690386652,212.6413072761442,214.6252567293596,216.50324532702243,218.31305907011466,219.99931971192353,221.60315341319054,223.16823722120637,224.63062586276376,225.9592780678084,227.17148998321662,228.2641465097996,229.3185225054798,230.2009424364118,230.96113976810602,231.60953866680305,232.1721083325742,232.50018248087733,232.7057149624412,232.7969965667814,232.8080386084129,232.7348612714179,232.41492764357398,232.00826951041728,231.54826063543018,230.98255826623085,230.38035448183484,229.54177512743473,228.64982443035942,227.67539996947684,226.6224453083309,225.56967019490006,224.38801279190224,223.1807610594513,222.02575409066588,220.8599437040556,219.7069599170385,218.49960440511055,217.31577035379792,216.20705360225008,215.11956736265947,214.16802983778348,213.21599133595683,212.39162103896538,211.59277109500633,210.88303149757297,210.2615532708169,209.68996223670635,209.15128893591833,208.66701205407253,208.24834429669247,207.8559472577419
Mali,ML,MLI,Cement production,kt cement,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.11534,44.11534,51.467896,51.467896,36.762783,36.762783,29.410226,22.05767,22.05767,29.410226,22.05767,22.05767,22.05767,22.05767,22.05767,22.05767,22.05767,20.0,20.0,20.0,20.0,15.0,13.0,12.0,30.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,440.0,660.0,630.0,650.0,670.0,1000.0,1000.0,1500.0,1700.0,1800.0,1800.0,1800.0,1710.7290250207818,1763.9628083615448,1822.5087635571888,1880.1243734687052,1939.7742042381192,2005.2720905660242,2095.451332069126,2183.6472173857683,2270.413396682032,2356.009722041428,2440.6878499572776,2571.4093543991476,2701.3815907985436,2830.7935248258505,2959.78360387061,3088.549424845057,3245.3722714140067,3401.6050207113617,3557.3568182789136,3713.0608917559593,3869.528605053881,4059.5026951471427,4250.257680705598,4441.941968127419,4634.593423187696,4828.256666192375,5171.753945540193,5507.677528548645,5833.525471562264,6149.842516210822,6457.152427130126,6827.903954993284,7183.60958532456,7525.54804160691,7854.785911313222,8172.386680482942,8539.874535120296,8890.091474227494,9224.817799699671,9548.096937640557,9863.354398249545,10221.00036764586,10567.782521396786,10904.392764672946,11231.517532832788,11549.32363847361,11901.489404924909,12242.335157392743,12571.471801590415,12890.318634310448,13199.283661665457,13533.535568688505,13855.765040085646,14166.985643403666,14467.668563141537,14758.369630957506,15066.111589225919,15363.743630404935,15651.63737138137,15931.684872109383,16202.909937415989,16488.947233738894,16765.30450117775,17033.368325810166,17292.446597661234,17543.124885769605,17805.50889724206,18057.894708515367,18300.80386214735,18535.828941828884,18763.58567253944,18997.985493241984,19222.99551178951,19439.228033435164,19648.193455971636,19848.557044830646
Malta,MT,MLT,Cement production,kt cement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.97517898402057,171.2802722195835,174.2195371275699,177.19927964114893,180.18744947805027,182.7771199612482,184.9695811098354,187.04424379192008,189.00254397718075,190.80350404607466,192.44125903143,192.5405121641798,192.57697304531283,192.5493331781322,192.43697910290103,192.28392606601116,191.75216722031828,191.17572490730788,190.6106210973783,190.01747628705152,189.42412101583128,188.62163012172059,187.8275687602325,186.9910350192169,186.19970106532108,185.4539128633512,185.5549416429435,185.59710586058813,185.63350196785152,185.6704219226446,185.7133058392161,185.66220445295355,185.59227311235367,185.52769322524452,185.41825922418684,185.23949931663861,184.9623090403879,184.6599020616523,184.28934488647496,183.90969669812137,183.4713853794868,182.92811201707036,182.3397300651947,181.70034927931823,180.99839788902827,180.26504554182458,179.43641681655504,178.55903662662038,177.6483148404867,176.70976169511985,175.74548706952945,174.66883131830426,173.49644791068792,172.3239675773817,171.14733407059455,169.9482527763077,168.673807053089,167.36501141655108,166.10104934949683,164.79944767510185,163.52629936930478,162.25168698857024,160.95838799429058,159.70829612118192,158.5295069408764,157.34274525745474,156.16779437179335,155.02066022353833,153.929080378739,152.8542711601388,151.78089247833438,150.75178805740072,149.799409002026,148.8643559531694,147.95747700932847,147.05071083760535
Marshall Islands,MH,MHL,Cement production,kt cement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.111064514255022,8.721554183423013,8.368162779377707,8.043108384160533,7.747294708408384,7.463811257386082,7.196580506491197,6.960377527217797,6.751368278789741,6.564790960302187,6.398287813715616,6.230345269633316,6.084028298416777,5.949229067575383,5.832229564328911,5.724590617506548,5.617603123336955,5.520585291473349,5.432696246793239,5.34898782630242,5.272403160336428,5.194088010275482,5.121490038208385,5.053716953003033,4.986611013987479,4.920581781535895,4.901284617997152,4.879063641801022,4.8591817157308,4.841248998098838,4.8201975469656615,4.798171491613358,4.780628615669045,4.7652298690068156,4.755873668503181,4.743203813654511,4.733652692307053,4.7235168084281165,4.715719974675087,4.713186003705354,4.712406320330051,4.712601241173877,4.719033629020125,4.722932045896639,4.731313642181144,4.737746030027391,4.745932705468071,4.753534618377273,4.759772085379695,4.769323206727155,4.7761454362610545,4.787061003515293,4.793883233049193,4.802069908489872,4.8104515047743766,4.814739763338541,4.820002626121836,4.822146755403918,4.8252654889051305,4.8276045390310385,4.826045172280432,4.822341676247743,4.81941786359036,4.813570238275588,4.807332771273165,4.796417204018926,4.786866082671468,4.775365752885751,4.761526372974128,4.746712388843374,4.733262850619401,4.716889499738043,4.701685673919637,4.6829732729123705,4.665235476124233,4.649641808618176
Martinique,MQ,MTQ,Cement production,kt cement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.461358,176.461358,198.519028,205.871585,191.166471,198.519028,198.519028,198.519028,198.519028,198.519028,250.0,245.0,240.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,255.0,255.0,221.0,220.0,220.0,220.0,220.0,220.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,147.77962507669628,145.67969555800056,143.5988663452018,141.67811819642557,139.87510312521545,138.32872226259195,136.32503736119708,134.46082340618054,132.71883625670932,131.0949859382666,129.57222112371826,126.92267822612266,124.4352976202649,122.1257326823325,119.95946174445608,117.91537480513787,115.76691298610356,113.7497148950665,111.82385658687605,109.99212459010043,108.24855885814219,106.46889027706929,104.7773350218739,103.1406911012611,101.5551412578644,100.01367508083446,99.07318614959749,98.1210513891932,97.16009403093491,96.19772505702001,95.23641479484758,94.2931026322973,93.35084918148952,92.42094736767734,91.53409983139272,90.64619358336559,89.79710676589612,88.96319481673552,88.16175002767766,87.3895962634951,86.64496900461702,85.94269021543819,85.28946507032764,84.67082450880476,84.09135628175369,83.54647263829033,83.04429036844033,82.57139912346562,82.13838602079103,81.74066330953248,81.36552644878016,81.02038642073146,80.67771672008188,80.36645546779259,80.07319231512543,79.78804595248397,79.50995766812574,79.22869324854001,78.96048627377826,78.69227929901648,78.4198374772848,78.15692406123544,77.89648097258521,77.62615657433847,77.3614786387183,77.09362456787069,76.81906532265404,76.54697640483651,76.26782940873579,75.98233014218017,75.70035991476615,75.41486064821054,75.11948007205842,74.81492399413817,74.51213243578869,74.19875376001443
Mauritania,MR,MRT,Cement production,kt cement,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.147233,0.0,0.0,0.0,0.0,0.0,80.878123,88.230679,88.230679,104.0,105.0,122.0,111.0,374.0,120.0,100.0,80.0,100.0,100.0,120.0,200.0,200.0,200.0,300.0,300.0,373.963,409.513,322.0,324.415,552.0,565.0,630.0,690.0,870.0,860.0,790.0,850.0,1023.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,948.0446606338455,969.9075698344174,1005.7015695445411,1052.1958598461497,1079.1840778483902,1105.0470421094788,1130.3090395930312,1154.9395074836445,1179.181370709155,1203.1760889247694,1226.9935774091539,1256.1828937834364,1285.2085392803701,1314.1129213946147,1343.0049704595433,1371.851444237865,1394.256221687536,1417.0680952067469,1440.3516928438016,1464.0924137559894,1488.4793066146067,1506.7087224037282,1526.4678967849723,1547.5099170333444,1569.8123723237088,1593.002769838765,1646.4038695633476,1699.190288117826,1751.349352742669,1802.8289329131444,1853.6424387913091,1910.0437385850234,1965.4399746203003,2020.1679852182801,2074.37474553972,2127.8378012432104,2186.1888306301803,2243.6112627689836,2300.166874595282,2355.8041473988114,2410.949758812646,2469.4636151966715,2527.2022178637753,2584.0788174007494,2639.818235822262,2694.8678106193433,2752.896314127747,2810.1551427636527,2866.226752053323,2921.441086132755,2975.9121750448753,3032.9288399359743,3089.0846958540837,3144.4794111281744,3199.0306178153614,3252.4358739273443,3307.7266175976843,3362.2906833548427,3415.833768523574,3468.7706797607175,3520.691073439254,3573.8255406969624,3626.2238867667343,3677.8770538344083,3728.4495936959815,3778.0244383168383,3828.4263475339494,3878.005549408765,3926.4175160390137,3974.0351787622576,4020.7160102874864,4067.7883954445283,4114.3670083670395,4159.879383261936,4204.553510505215,4247.793159930529
Mauritius,MU,MUS,Cement production,kt cement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.52328262410596,129.54240392515658,132.9054128884728,136.1557613305174,139.50851742688647,141.9169896607177,142.05067905079423,142.4616067325471,143.1184567563709,143.990248666965,145.04697499587257,146.02046517599555,147.2235708964128,148.62259194490136,150.1956454706426,151.92074960957189,152.19606662281703,152.7414865808865,153.37600187028713,154.07808754319274,154.84509151429586,154.14855897332757,153.653691114922,153.309379419212,153.07582615352553,152.9181509360622,154.96903550721183,156.8743430743333,158.6340525140505,160.24616169077487,161.71478681078082,162.95980872244573,164.06675078408955,165.0434925593459,165.89248774339134,166.65392505665258,167.22509344826904,167.72347239756132,168.14617583364955,168.4982590678263,168.77218870817168,168.886693026701,168.93908733033206,168.92360568364757,168.84201001684193,168.6900470312574,168.37766660910378,168.012108312737,167.57495713698242,167.07800520360095,166.52024701120362,165.8330174522417,165.08857737601082,164.28453784576578,163.4319512434339,162.52884713224068,161.51590912411788,160.45809090379478,159.35393386487593,158.2204955739044,157.0509814265922,155.8018916510762,154.5375664792725,153.26809840318245,151.98841614763174,150.6990413028197,149.37902574055707,148.0593739673678,146.74458131009197,145.43121281258576,144.13010212928285,142.82482636126653,141.5330905158317,140.2526784827275,138.98963177049845,137.73831238844485
Mexico,MX,MEX,Cement production,kt cement,1617.562451,1661.67779,1669.030347,1749.90847,2014.600507,2279.292544,2558.879918,2536.632025,2705.740827,3088.07377,3036.605874,3352.573142,3764.30097,4418.668372,4301.036006,4926.212919,5595.067859,6124.679644,6786.166453,7183.447793,7359.909152,8602.491216,9786.252828,10595.034053,11609.945714,12580.224334,13226.997803,14058.08821,15175.676812,16242.01938,17977.000875,19293.340592,17065.283857,18432.859384,20682.741702,19748.967014,22344.686081,22513.528294,22763.745889,24289.012,24784.602,26586.993,28029.205,31480.242,25121.619,28047.21,29526.391,30727.575,31801.609,33227.839,32133.621,33371.512,33593.401,34992.442,37451.616,40362.002,43319.522,42275.223,40901.818,39064.706,40552.226,41665.656,39391.285,41483.652,44381.125,47715.175,48358.006,45542.012,42430.965,44996.769,48635.786,46718.799,46748.356,47361.132,47527.98872358237,47856.59402336415,48230.48084233623,48578.81836474952,48948.87050354157,49484.18750789411,49888.97258005607,50299.41456379321,50715.09344712985,51135.51129679497,51561.66279657112,51542.58783065466,51539.61473499078,51553.50444996408,51580.861748291805,51622.45542797381,51636.21272504811,51668.499954108636,51716.92074179065,51778.91701993773,51854.417613981284,51918.53730746672,51997.14489052646,52086.16549370109,52186.50052569583,52294.14029057798,52710.739068541705,53108.43829033335,53488.264305518576,53849.90294898361,54194.18026731569,54524.92827521045,54838.622231298614,55136.61082346737,55419.2971532872,55685.66850916424,55938.93621856726,56177.331655498536,56400.50373629159,56608.24541771833,56800.83228298568,56978.92430207197,57142.64734007408,57292.59507180782,57427.8431810738,57548.70255550237,57650.76679844097,57740.848174146966,57816.51766690222,57878.1950488809,57926.66571110465,57954.85428404767,57970.96919296454,57974.766926904755,57966.2603756637,57945.663643634536,57905.15184819518,57853.40716094799,57793.40011273224,57721.18383362029,57638.17153288823,57534.99068302247,57423.07487510592,57302.8432004128,57174.746192932886,57037.07815855144,56883.28289593142,56721.29061933422,56553.593912743534,56376.841007381794,56193.16356079262,55995.870293051405,55794.10206739333,55587.47158338257,55377.087839692605,55162.596182603345
Micronesia (Fed. States of),FM,FSM,Cement production,kt cement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.26879576512476,28.288847261872608,28.248745063460554,28.183991176845254,28.12433491648122,28.148646115518503,28.494337580669235,28.82805634101668,29.152375922042935,29.464391503447327,29.76820189305318,30.260292447227258,30.70567431404093,31.12409244618229,31.511814181738885,31.879040509012494,32.431641818619575,32.939498638725304,33.40633368755969,33.84395316189449,34.247442374602635,34.803125308412255,35.301315695213326,35.76164309312355,36.17527088522812,36.55526444765879,37.377707690543254,38.13913670890084,38.85461620250311,39.53240746669775,40.17462844580536,40.93097667872705,41.64109260095578,42.32378505856283,42.969579204822736,43.57421956946788,44.264565960154904,44.922820961629796,45.533713537320395,46.11197427555557,46.65090597838521,47.245674778518875,47.80304919001458,48.318458342987704,48.81151785536025,49.25839119578237,49.74553581992257,50.18143441444197,50.589234460509886,50.94493733347067,51.27957283248985,51.628956321507125,51.942977748250826,52.21374314599353,52.44952267161411,52.66825377442833,52.89454394859594,53.08847500541098,53.26063141501858,53.408142038252,53.534610200584865,53.66476317622161,53.75915753136023,53.83720720743202,53.91788493604624,53.97971162020715,54.04331904793944,54.09013519238121,54.11128435028429,54.131782495317154,54.14375192685963,54.149840328675495,54.134242808184226,54.11277631700346,54.07391904466662,54.035057951925324
Mongolia,MN,MNG,Cement production,kt cement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.467896,73.525566,73.525566,95.583236,95.698814,139.698575,147.051132,169.108802,161.756245,161.891042,102.935792,169.108802,183.813915,176.461358,213.224141,352.922717,161.756245,139.619201,146.991428,426.448283,544.277715,499.815779,514.678962,441.0,227.0,133.0,82.0,86.0,109.0,106.0,112.0,109.0,104.0,92.0,68.0,148.0,162.0,61.9,111.9,140.8,179.8,269.0,235.0,323.0,426.0,349.0,259.0,411.0,410.0,432.0,675.0,934.0,1098.0,1182.0,1293.0,1358.0,1358.0,1358.0,1402.9815887269556,1443.6996400523292,1479.7102443582685,1516.0573846631432,1550.1561786985653,1577.8724054817749,1607.0105668421165,1636.0284873991739,1664.9303851458035,1693.9691984010562,1723.1572443848775,1747.7923638864659,1772.4679445359834,1797.2957122722569,1821.8756648109397,1846.509717468773,1871.8145050053101,1896.9446011922605,1921.7036714627254,1946.0123980365336,1970.0016180784157,1995.006147017219,2019.2399969432543,2043.0138997708211,2066.27915675729,2089.274911579664,2116.53593777738,2143.0772661700394,2168.6787242379783,2193.498349042643,2217.3854994896387,2242.2929606721314,2266.3534270880837,2289.851484872565,2312.3734195273973,2334.33659337229,2357.5230928498117,2379.717319947729,2401.319769127288,2422.4375551986673,2443.1702561507072,2464.680676763296,2485.9005825684094,2506.2684263790966,2526.2307066674357,2545.6239475681564,2565.590751564938,2584.872722776431,2603.6546440234056,2622.2065597162746,2640.2603341951494,2658.4762957828216,2676.233808708365,2693.1423268933468,2710.266821110765,2726.520788448155,2742.6633615971887,2758.2054253620618,2773.0852293796192,2787.7622963794424,2801.8893292696634,2816.1557789752223,2829.487711962153,2842.6231893801505,2855.584898679275,2868.112008462005,2880.459012648808,2892.0656009507325,2903.303381704046,2913.907354571448,2923.9830239603707,2934.069473677675,2943.0839323894797,2951.606386298481,2959.5574263484923,2966.561842363953
Montenegro,ME,MNE,Cement production,kt cement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.9361595971695,373.8614151363787,372.10695668723656,370.5386275890855,369.05251594874653,367.4824268314544,365.93248257705767,364.37414929682063,362.8145870585229,361.2719670616431,359.773537887091,357.02735626152077,354.31392285172274,351.6593832213708,349.0950789895626,346.6008829223423,344.2340300636818,341.9156798038072,339.674228847638,337.4639081059835,335.313807951551,333.1807734416123,331.0446786770309,328.95232481077977,326.9833682674569,325.0601481083484,322.43995684469047,319.8024318655633,317.13225876396376,314.46118123513827,311.75739243862046,309.011131559876,306.2205220734217,303.4966243454677,300.79358639382394,298.06011376482627,295.2799982654147,292.5298088539247,289.7735222716173,287.0068399346223,284.2394820780837,281.46004737952387,278.75355360629874,276.0133643219205,273.3064388897719,270.6083823640488,267.89455312778426,265.2156762070689,262.58326817293187,259.94618928716955,257.34455851060045,254.77179601751808,252.2307499857436,249.7183481863099,247.21389609276196,244.7167659161055,242.24636986639317,239.80147857594753,237.39360770027233,235.01422529939057,232.63294347491538,230.2799018662275,227.9486220658938,225.62633545949674,223.33184220655346,221.02142470990165,218.71430512209125,216.41128279917268,214.12569167329923,211.83870996439762,209.57398249991803,207.30649775753207,205.0369917149889,202.7739436636273,200.5385616246324,198.27748015079928
Montserrat,MS,MSR,Cement production,kt cement,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2411356252451644,1.225799853428397,1.2079295094624762,1.1938859440905785,1.1768166951822914,1.1651098656610148,1.1470096426915963,1.132076306941886,1.1155768516919138,1.101786540698666,1.0882666774655805,1.0655816957598643,1.042992127525823,1.0229943889040531,1.0061955992015439,0.9881481066155637,0.9692446963870448,0.9524407942004146,0.9385886034557278,0.9258496895604742,0.912935678998339,0.8998952854163854,0.8886216588473411,0.8768799501074435,0.8674249158237007,0.8583382522941212,0.8523148259622325,0.8469864103609466,0.8428163459773313,0.8372562601325112,0.8321595147747594,0.8277577801476099,0.8224293645463239,0.8168692787015036,0.8126992143178886,0.8076024689601365,0.8025057236023848,0.7969456377575647,0.7920805626433468,0.786983817285595,0.7814237314407747,0.7770219968136255,0.7714619109688052,0.7665968358545876,0.7612684202533014,0.7561716748955496,0.7524649509990028,0.7480632163718536,0.7441248222317727,0.7383330661434181,0.7360163637080763,0.7320779695679952,0.726286213479641,0.7230428300701626,0.7193361061736157,0.7163243930076714,0.7107643071628512,0.7072892535098384,0.7033508593697576,0.7008024866908815,0.6975591032814031,0.6943157198719246,0.6889873042706388,0.6852805803740919,0.6825005374516818,0.6792571540422032,0.6748554194150539,0.6706853550314387,0.668368652596097,0.6660519501607552,0.6621135560206742,0.6581751618805933,0.6544684379840464,0.6521517355487048,0.6500667033568971,0.6468233199474186
Morocco,MA,MAR,Cement production,kt cement,374.980386,433.800839,610.262197,661.730094,727.903103,631.66257,506.718829,404.844474,499.973848,580.851971,631.70656,699.325407,757.313329,926.422131,786.723556,860.249122,860.249122,992.59514,1161.703942,1404.33831,1477.203525,1544.740639,1617.562451,1911.664715,2028.636103,2323.407884,2868.32511,2815.239709,3279.993916,3551.284835,3602.752732,3742.451307,3845.387099,3587.309185,3690.983411,3741.724617,3807.930198,4220.367486,4198.981653,4200.0,5770.0,6340.0,6350.0,6350.0,6401.0,6585.0,7236.0,7414.0,7530.0,8100.0,10000.0,10200.0,10400.0,11000.0,11000.0,11352.0,12792.0,14047.0,14519.0,14000.0,14000.0,16270.0,16870.0,14320.0,14460.0,14260.0,13850.0,13378.0,13691.0,12314.0,14000.0,12000.0,12000.0,12000.0,12205.62357627574,12399.796886986862,12594.680582623847,12782.344599053187,12967.520421494151,13150.127258296385,13350.045148143467,13546.492653622421,13737.995733372982,13925.477884769653,14107.69298160944,14297.827329306714,14483.075723138874,14662.684406518621,14838.274176314828,15007.042875060053,15181.255660421695,15351.025364202791,15516.553105113057,15678.645905714591,15840.119216655616,16012.838074133748,16184.17209200317,16354.259812858716,16522.542384867997,16688.861649655686,16882.47576838292,17065.603645956653,17238.788668902984,17401.981256288673,17555.81103770769,17723.84998506606,17880.43546699268,18027.80687977423,18166.052312347558,18293.86469885607,18430.97761056323,18558.365711494225,18675.17836696252,18783.817443179316,18882.98698015554,18982.444780543592,19075.589117778192,19159.18652305874,19235.14239005841,19303.33194291552,19371.313039283377,19432.166506356025,19483.907773525927,19527.397377804777,19563.59127814554,19600.192960341592,19629.336257587245,19651.01320348295,19665.545950897736,19672.76478665951,19679.233610268213,19679.23576699241,19673.217562612284,19662.169060112494,19644.135009658305,19623.750203389853,19598.45700500832,19569.05844986084,19535.294713193955,19494.99940806629,19452.555991751517,19404.752288071282,19352.663471467233,19296.23897102084,19236.383475904964,19174.027313395232,19107.422809202653,19037.4027828865,18963.46968278466,18886.12937873974
